credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
0.7259100642398287,0.24999999999999994,0.9,0.0,0.4,1.0,1.0,0.710175271738451,0
0.19700214132762317,0.6136363636363635,0.0,0.5351337668612783,0.0,1.0,0.0,0.13907033121663118,1
0.22912205567451827,0.29545454545454547,0.30000000000000004,0.5789610833625718,0.0,0.0,1.0,0.570330416554781,0
0.9014989293361885,0.3409090909090909,0.7000000000000001,0.3050983767951363,0.0,0.0,1.0,0.49225636048242605,0
1.0,0.4090909090909091,0.7000000000000001,0.0,0.0,1.0,1.0,0.20402608449106888,0
0.4261241970021413,0.5227272727272727,0.6000000000000001,0.28039065582364536,0.4,0.0,1.0,0.8903973329452962,0
0.1905781584582441,0.5,0.4,0.0,0.0,1.0,0.0,0.35074669630949756,0
0.17558886509635974,0.75,0.8,0.48833500486193426,0.0,0.0,0.0,0.9065169223660858,1
0.37044967880085655,0.9772727272727273,0.2,0.46799618920973063,0.0,1.0,1.0,0.47075620721778927,0
0.9657387580299787,0.7045454545454546,0.2,0.5236969320890407,0.0,0.0,0.0,0.97186371298459,1
0.5931477516059956,0.9772727272727273,0.5,0.6214918176539327,0.0,1.0,1.0,0.7917096582723651,0
0.841541755888651,0.3181818181818182,0.4,0.4361178277602672,0.4,1.0,1.0,0.6325898123270772,0
0.9550321199143469,0.20454545454545453,0.9,0.4465784095845449,0.0,1.0,1.0,0.5985403105996623,1
0.5438972162740899,0.47727272727272724,0.9,0.5494015518412276,0.0,1.0,1.0,0.5881122647212809,1
0.3576017130620984,0.45454545454545453,0.2,0.4120851617483418,0.0,0.0,1.0,0.454376142921649,0
0.841541755888651,0.4318181818181818,0.2,0.4135911118334939,0.4,1.0,0.0,0.9705303856518297,0
0.6745182012847967,0.5909090909090908,1.0,0.4637873887361997,0.4,1.0,0.0,0.9903324767515297,0
0.4325481798715204,0.4090909090909091,0.5,0.5821127215436356,0.4,0.0,0.0,0.43210621614364175,0
0.867237687366167,0.3409090909090909,0.5,0.0,0.4,0.0,0.0,0.584888906890608,0
0.5824411134903641,0.5227272727272727,0.8,0.5004500831393337,0.0,0.0,0.0,0.8202251315000582,1
0.46680942184154184,0.5454545454545454,0.1,0.3925726178306101,0.0,1.0,0.0,0.20003500334281923,1
0.5053533190578158,0.5681818181818181,0.1,0.49905489515683443,0.0,1.0,1.0,0.567048703151151,0
0.5845824411134904,0.6136363636363635,0.5,0.5096268369360644,0.0,1.0,0.0,0.43552154230729034,0
0.7323340471092078,0.022727272727272707,0.0,0.3024662324053563,0.0,0.0,0.0,0.22803262711588954,0
0.27408993576017127,1.0,0.4,0.0,0.0,1.0,0.0,0.008158429129981912,1
0.4946466809421842,0.75,0.4,0.16216113881137956,0.0,1.0,1.0,0.23384083179943682,0
0.7687366167023554,0.3863636363636364,0.5,0.5454684808481405,0.0,0.0,0.0,0.422530301643807,0
0.6509635974304068,0.20454545454545453,0.9,0.6071344743995462,0.4,0.0,0.0,0.6324766015154447,0
0.3683083511777302,0.3409090909090909,0.1,0.2235357391520996,0.4,0.0,0.0,0.8940181287312938,0
0.6445396145610279,0.8636363636363635,0.8,0.31370171052318496,0.0,1.0,1.0,0.49698136172004426,0
0.4710920770877943,0.18181818181818182,0.4,0.4351024354151122,0.0,1.0,1.0,0.4641897801240018,0
0.7880085653104926,0.4090909090909091,0.6000000000000001,0.6768941923790652,0.4,1.0,1.0,0.13874715035285867,0
0.42398286937901497,0.3636363636363636,0.1,0.4050769776685028,0.0,1.0,0.0,0.5521523805523427,0
0.7537473233404711,0.5681818181818181,1.0,0.4909563480535065,0.4,1.0,1.0,0.9834024149306257,0
0.595289079229122,0.3863636363636364,0.5,0.6007440311721783,0.4,0.0,1.0,0.5682806207992863,0
0.6252676659528907,0.06818181818181818,0.8,0.39208453121345005,0.0,1.0,0.0,0.09096578723268071,0
0.7601713062098502,0.909090909090909,0.2,0.5330667921784499,1.0,1.0,0.0,0.14182494428217893,1
0.9207708779443254,0.24999999999999994,0.6000000000000001,0.0,0.0,1.0,0.0,0.1697276589914337,0
0.5867237687366168,0.4318181818181818,0.0,0.6520861916485694,0.0,0.0,1.0,0.22098095368107654,0
0.4732334047109207,0.15909090909090912,0.5,0.6288642532113338,0.4,1.0,1.0,0.2921040459363869,0
0.2912205567451819,0.4090909090909091,0.9,0.0,0.4,0.0,1.0,0.7278236071544831,0
0.7537473233404711,0.06818181818181818,0.1,0.7123138721382855,0.4,1.0,0.0,0.11189278576104017,0
0.6017130620985011,0.8409090909090908,0.8,0.0,0.4,1.0,1.0,0.6958167504996727,0
0.6316916488222698,0.3181818181818182,0.9,0.0,0.0,1.0,1.0,0.7410660718098578,0
0.8008565310492505,0.3409090909090909,0.5,0.30790676804275396,0.0,0.0,1.0,0.9712330027517627,0
0.07066381156316914,0.5227272727272727,1.0,0.48700912788933554,0.4,1.0,0.0,0.4914970879719013,0
0.6038543897216274,0.3636363636363636,0.1,0.38519838871631107,0.4,0.0,0.0,0.8570922523100956,0
0.8436830835117773,0.3181818181818182,0.2,0.0,0.0,1.0,0.0,0.6822982094790052,1
0.34261241970021417,0.4090909090909091,0.30000000000000004,0.0,0.4,0.0,0.0,0.13005247001088602,0
0.2633832976445395,0.3636363636363636,0.4,0.359937455083855,0.0,1.0,1.0,0.7961945865830187,0
0.2355460385438971,0.6363636363636362,0.4,0.0,0.4,1.0,0.0,0.009481305464671876,0
0.576017130620985,1.0,1.0,0.0,0.4,1.0,1.0,0.5733756073705039,0
0.7858672376873662,0.09090909090909088,0.30000000000000004,0.484985039144778,0.0,1.0,0.0,0.6432202775365047,1
0.740899357601713,0.27272727272727276,0.9,0.0,0.4,1.0,0.0,0.7593613690107405,0
0.5631691648822269,0.6363636363636362,0.4,0.0,0.8000000000000002,1.0,0.0,0.4662437262758593,1
0.5396145610278372,0.22727272727272724,0.30000000000000004,0.3253259919196675,0.4,1.0,1.0,0.7839737694949866,0
0.5653104925053533,0.5909090909090908,0.5,0.0,0.8000000000000002,1.0,1.0,0.8710513854073063,1
0.9100642398286939,0.6136363636363635,0.7000000000000001,0.47280770451460996,0.4,1.0,0.0,0.7356746569297367,0
0.30192719486081365,0.4090909090909091,1.0,0.0,0.4,1.0,0.0,0.5480672904262357,0
0.8265524625267665,0.24999999999999994,0.8,0.0,0.4,1.0,1.0,0.8614774210937143,0
0.7430406852248393,0.5454545454545454,0.4,0.0,0.4,0.0,1.0,0.4298955050207295,0
0.2826552462526767,0.3863636363636364,1.0,0.7025719087777832,0.0,0.0,1.0,0.6063889101409184,0
0.8351177730192719,0.5227272727272727,0.9,0.40983747624384076,0.0,0.0,1.0,0.32294919164780234,0
0.9229122055674518,0.24999999999999994,0.8,0.386955516480815,0.4,1.0,1.0,0.9864169528189942,0
0.7002141327623127,0.09090909090909088,0.8,0.0,0.4,0.0,0.0,0.4982148795209942,0
0.06423982869379008,0.3636363636363636,0.9,0.0,0.4,0.0,0.0,0.03261611483896712,0
0.6038543897216274,0.5,0.6000000000000001,0.0,0.0,1.0,1.0,0.8092595342855242,0
0.5139186295503212,0.5909090909090908,0.6000000000000001,0.0,0.4,0.0,0.0,0.8358340721538906,0
0.7601713062098502,0.29545454545454547,0.9,0.32951287114222355,0.0,1.0,0.0,0.20981573740292198,0
0.31049250535331907,0.4090909090909091,0.7000000000000001,0.0,0.4,1.0,0.0,0.30265380343822834,0
0.6145610278372592,1.0,0.1,0.0,0.0,1.0,1.0,0.8883053331593166,1
0.5117773019271948,0.6363636363636362,0.4,0.4267600044304842,0.4,1.0,1.0,0.15487984102481786,1
0.4261241970021413,0.3181818181818182,0.1,0.3544810564321155,0.0,1.0,1.0,0.050219545966639814,0
0.860813704496788,0.4090909090909091,0.2,0.39779836506527416,0.0,0.0,1.0,0.18484235244465844,0
0.47537473233404703,0.3409090909090909,0.5,0.5982221706032119,0.0,0.0,0.0,0.3592903622295929,0
0.20556745182012837,0.3863636363636364,0.9,0.37000636393844216,0.0,1.0,0.0,0.49723888631364294,1
0.6466809421841541,0.27272727272727276,0.30000000000000004,0.3608509335403869,0.0,0.0,1.0,0.3153866194221548,0
0.3319057815845824,0.47727272727272724,0.7000000000000001,0.4306732665840542,0.4,1.0,0.0,0.13611139863856997,0
0.38329764453961446,0.5454545454545454,0.2,0.3995181868463009,0.0,0.0,0.0,0.43397059419174533,0
0.6252676659528907,0.4090909090909091,0.9,0.4232417632194809,0.0,0.0,1.0,0.11492467530649175,0
0.7237687366167024,0.22727272727272724,0.9,0.6156903785118493,0.4,0.0,1.0,0.5064951702887626,1
0.524625267665953,0.27272727272727276,0.9,0.5275101536245255,0.4,1.0,1.0,0.370823163612125,0
0.6102783725910065,0.4318181818181818,0.6000000000000001,0.6690541167531407,0.0,1.0,0.0,0.5781887670272511,0
0.2633832976445395,0.5227272727272727,0.1,0.0,0.4,1.0,0.0,0.1587887643269932,0
0.30192719486081365,0.29545454545454547,0.8,0.42973077236259555,0.0,1.0,0.0,0.9986644224523442,1
0.6766595289079228,0.3636363636363636,0.4,0.7380439205416033,0.4,1.0,0.0,0.6041721984449514,0
0.9528907922912205,0.3636363636363636,0.8,0.5158801328459695,0.4,0.0,0.0,0.19061915412921931,0
0.6231263383297644,0.47727272727272724,0.6000000000000001,0.4790527500627845,0.0,0.0,0.0,0.5006446615651794,0
0.5845824411134904,0.47727272727272724,0.6000000000000001,0.0,0.4,1.0,0.0,0.7053588617712991,0
0.6445396145610279,0.6818181818181817,1.0,0.5037281072964725,0.0,1.0,1.0,0.9906835102752312,0
0.5182012847965739,0.22727272727272724,0.30000000000000004,0.0,0.0,0.0,0.0,0.9182618440061026,0
0.1049250535331906,0.5454545454545454,0.9,0.6082288231050306,0.0,1.0,0.0,0.5513209511508349,1
0.35546038543897207,0.7727272727272727,0.1,0.0,0.0,0.0,1.0,0.04312646857774917,1
0.5182012847965739,0.8636363636363635,0.0,0.5919026326585428,0.0,1.0,0.0,0.2340848551036624,1
0.9528907922912205,0.5227272727272727,0.7000000000000001,0.0,0.4,1.0,0.0,0.8569177856485293,0
0.8286937901498929,0.1363636363636363,0.9,0.40585031954607553,0.0,1.0,0.0,0.836303717004974,0
0.8029978586723768,0.3636363636363636,0.30000000000000004,0.0,0.4,1.0,1.0,0.6211322181268311,0
0.8822269807280515,0.3409090909090909,0.9,0.5215760311288141,0.0,1.0,1.0,0.5746730312744868,0
0.6509635974304068,0.45454545454545453,0.9,0.4885285097228122,0.0,1.0,1.0,0.17800349933418638,0
0.6488222698072804,0.15909090909090912,0.1,0.0,0.4,0.0,1.0,0.08224680456983641,0
0.8693790149892934,0.47727272727272724,0.7000000000000001,0.4975265455388681,0.4,1.0,1.0,0.6220569064345645,0
0.4411134903640256,0.7272727272727273,0.5,0.5775055920114817,0.4,1.0,1.0,0.17466493050086282,0
0.16702355460385432,0.3636363636363636,0.5,0.25374417955911904,0.0,0.0,1.0,0.8389436191156254,0
0.5438972162740899,0.5,0.2,0.5319414747238611,0.0,0.0,1.0,0.46581328516873355,0
0.43040685224839403,0.6818181818181817,0.2,0.849532971733663,0.0,1.0,0.0,0.3757842373946712,1
0.41970021413276226,0.3863636363636364,0.1,0.5161073964333488,0.4,0.0,1.0,0.04290034698313688,1
0.7987152034261241,0.5909090909090908,1.0,0.547840320346799,0.0,1.0,0.0,0.9477521103265361,0
0.5995717344753747,0.3636363636363636,0.7000000000000001,0.0,0.4,1.0,1.0,0.9021644567056153,0
0.6402569593147752,0.5681818181818181,0.5,0.5016057714907276,0.0,1.0,1.0,0.9666260627889962,0
0.8779443254817988,0.7727272727272727,0.2,0.0,0.0,1.0,0.0,0.79563718335101,1
0.6595289079229122,0.29545454545454547,0.5,0.16307637096798946,0.0,1.0,0.0,0.6310715673346804,1
0.2184154175588865,0.06818181818181818,0.5,0.4510086944065617,0.0,1.0,1.0,0.27067544950542777,0
0.5396145610278372,0.24999999999999994,0.8,0.5512076237806355,0.4,1.0,0.0,0.705387014459881,0
0.5717344753747323,0.4318181818181818,0.5,0.42633716342758926,0.0,0.0,0.0,0.12242894196395754,0
0.7537473233404711,0.5909090909090908,0.9,0.4809985998697719,0.0,1.0,0.0,0.37415953223532844,0
0.07066381156316914,0.3181818181818182,0.0,0.0,0.4,0.0,1.0,0.004336864170528285,0
0.7944325481798716,0.3181818181818182,0.7000000000000001,0.0,0.4,1.0,0.0,0.4475885947107949,0
0.32548179871520333,0.6818181818181817,0.9,0.0,0.0,1.0,0.0,0.7494776251131983,1
0.7130620985010706,0.5454545454545454,0.8,0.0,0.4,1.0,0.0,0.9040305349160845,0
0.33404710920770875,0.4318181818181818,0.2,0.5086112453068097,0.0,1.0,0.0,0.49322030253889243,0
0.4946466809421842,0.5681818181818181,0.6000000000000001,0.0,0.4,1.0,1.0,0.5452018167735019,0
0.6916488222698073,0.8863636363636362,0.7000000000000001,0.0,0.0,1.0,0.0,0.08965646219213934,1
0.8029978586723768,0.3409090909090909,0.7000000000000001,0.0,0.4,0.0,0.0,0.41496407906955113,0
0.43468950749464674,0.22727272727272724,0.2,0.0,0.4,1.0,1.0,0.4603228108284341,0
0.5631691648822269,1.0,0.6000000000000001,0.3876444416137246,0.0,0.0,1.0,0.5235904028834754,0
0.5310492505353318,0.3409090909090909,0.4,0.49122215318578155,0.0,0.0,0.0,0.5634337579238817,0
0.715203426124197,0.09090909090909088,0.6000000000000001,0.40279401887834226,0.0,0.0,1.0,0.42348034237269655,0
0.6445396145610279,0.27272727272727276,0.2,0.0,0.4,1.0,0.0,0.417351057025946,0
0.892933618843683,0.7045454545454546,0.7000000000000001,0.4304829901255925,0.0,0.0,0.0,0.23559014885921603,0
0.7237687366167024,0.4090909090909091,0.2,0.0,0.4,1.0,1.0,0.5348821812483092,0
0.6423982869379016,0.24999999999999994,0.0,0.5328972014095446,0.0,1.0,0.0,0.27788133766774725,1
0.5931477516059956,0.29545454545454547,0.9,0.49896653258699586,0.4,1.0,1.0,0.6993810408894049,0
0.6873661670235546,0.1363636363636363,0.7000000000000001,0.4505184555211242,0.0,1.0,0.0,0.8125370972927914,1
0.4967880085653106,0.5227272727272727,0.9,0.43449206807433255,0.0,1.0,0.0,0.9825357321624214,0
0.6081370449678801,0.47727272727272724,0.2,0.0,0.4,1.0,0.0,0.20356774071923867,1
0.6402569593147752,0.1363636363636363,0.9,0.2308898007155017,0.4,0.0,0.0,0.2656389685214938,0
0.21627408993576014,0.24999999999999994,0.4,0.518594581568955,0.0,1.0,0.0,0.8201098704926321,0
0.524625267665953,0.20454545454545453,0.5,0.3819339158779567,0.4,1.0,0.0,0.7800013901327576,0
0.20770877944325472,0.5909090909090908,1.0,0.5165785439020282,0.0,1.0,0.0,0.02730820793385768,1
0.4175588865096359,0.27272727272727276,0.4,0.6754220010204144,0.0,1.0,0.0,0.560931218931408,0
0.2762312633832976,0.5,0.5,0.0,0.4,1.0,1.0,0.7323011847631448,0
0.21627408993576014,0.3863636363636364,0.7000000000000001,0.5335561143570284,0.0,1.0,1.0,0.13638562482717098,0
0.2719486081370449,0.27272727272727276,0.0,0.0,0.4,1.0,1.0,0.6527717897059169,0
0.4775160599571734,0.4090909090909091,0.5,0.75919063393428,0.4,0.0,0.0,0.8967871931769484,0
0.4582441113490364,0.5,0.8,0.4065121420414161,0.0,0.0,1.0,0.47385795343455295,0
0.7944325481798716,0.8409090909090908,0.30000000000000004,0.6441213243193682,0.0,1.0,0.0,0.04035020344442894,1
1.0,0.6136363636363635,0.2,0.4874935875358797,0.0,1.0,1.0,0.09736389825228309,0
0.2719486081370449,1.0,0.2,0.0,0.4,1.0,1.0,0.24032310085613173,0
0.8458244111349037,0.6136363636363635,0.1,0.6462800095449114,0.4,1.0,0.0,0.872681791111051,0
0.5417558886509636,0.5454545454545454,0.2,0.0,0.4,1.0,1.0,0.27732248429725037,0
0.9014989293361885,0.7272727272727273,0.4,0.0,0.0,1.0,1.0,0.04268052599023207,1
0.28051391862955033,0.3181818181818182,0.8,0.0,0.4,1.0,0.0,0.4792737706450966,0
0.7430406852248393,0.47727272727272724,0.1,0.39462504477415516,0.0,1.0,0.0,0.974764189980143,0
0.30406852248394,0.4318181818181818,0.0,0.0,0.0,0.0,1.0,0.6576135020894495,0
0.4989293361884367,0.27272727272727276,0.5,0.0,0.4,0.0,1.0,0.9805782952271942,0
0.6509635974304068,0.3636363636363636,0.7000000000000001,0.44395786352937167,0.4,1.0,0.0,0.7428368409183077,0
0.7109207708779443,0.5227272727272727,0.8,0.22405451552062436,0.4,0.0,0.0,0.4648995479068251,1
0.2762312633832976,0.4090909090909091,0.30000000000000004,0.33610367460350143,0.4,1.0,0.0,0.08832733526051738,0
0.20556745182012837,0.5,0.1,0.0,0.4,0.0,0.0,0.5749791605098287,0
0.46680942184154184,0.3181818181818182,0.8,0.3707198010156236,0.0,1.0,0.0,0.43477072060381766,0
0.4218415417558886,0.24999999999999994,0.9,0.24595818963787253,0.4,1.0,0.0,0.6403922574605875,0
0.9079229122055675,0.3863636363636364,0.30000000000000004,0.6966579538329687,0.0,1.0,1.0,0.002944181169301668,0
0.4989293361884367,0.3181818181818182,0.6000000000000001,0.0,0.4,1.0,1.0,0.21496992962827946,0
0.7237687366167024,0.4318181818181818,0.30000000000000004,0.4293402153838637,0.0,1.0,1.0,0.7929734289624658,0
0.25267665952890794,0.8863636363636362,1.0,0.0,0.4,1.0,1.0,0.23920089368534694,0
0.2955032119914346,0.3863636363636364,0.6000000000000001,0.38431476301792494,0.0,1.0,0.0,0.05238930317845354,0
1.0,0.27272727272727276,0.2,0.5621406284918312,0.0,1.0,1.0,0.02983594933316131,0
0.8051391862955032,0.5454545454545454,0.4,0.4201713133806639,0.0,0.0,1.0,0.6070453728331056,0
0.28479657387580304,0.7272727272727273,0.5,0.0,0.0,0.0,1.0,0.7307415358166705,1
0.7023554603854391,0.45454545454545453,0.2,0.5142409015548903,0.4,1.0,1.0,0.07182325912124607,1
0.2762312633832976,0.3409090909090909,0.30000000000000004,0.7041369665269274,0.0,1.0,0.0,0.47334115408021465,0
0.3576017130620984,0.4318181818181818,0.30000000000000004,0.0,0.0,1.0,1.0,0.8983794452370201,0
0.4817987152034261,0.5227272727272727,0.30000000000000004,0.35777012092838173,0.0,0.0,0.0,0.9965609715727851,1
0.5032119914346894,0.3636363636363636,0.5,0.5378858404223006,0.0,1.0,1.0,0.7597866096212188,0
0.5567451820128481,0.6136363636363635,0.5,0.0,0.0,1.0,0.0,0.7125776511656863,1
0.6167023554603855,0.6136363636363635,0.2,0.42398429577522895,0.0,0.0,1.0,0.7913407730438257,0
0.6552462526766595,0.3409090909090909,0.2,0.6449416972444869,0.4,1.0,0.0,0.8469324820520359,0
0.4710920770877943,0.29545454545454547,0.8,0.0,0.4,1.0,1.0,0.8495983366411491,0
0.5074946466809421,0.5227272727272727,0.9,0.0,0.4,0.0,0.0,0.4442468755766176,0
0.6274089935760171,0.3636363636363636,0.1,0.25147664535828074,0.0,1.0,1.0,0.20319055469797362,0
0.404710920770878,0.18181818181818182,0.4,0.4714544060498827,0.4,0.0,0.0,0.3021074512615955,0
0.6102783725910065,0.659090909090909,0.7000000000000001,0.425886900932566,0.0,0.0,1.0,0.7898126271058885,1
0.6680942184154176,0.6363636363636362,0.7000000000000001,0.1973412790826746,0.0,1.0,0.0,0.6650423115407521,0
0.7430406852248393,0.3409090909090909,0.9,0.0,0.4,0.0,0.0,0.8829095178589554,0
0.9079229122055675,0.5681818181818181,0.1,0.4216824448524101,0.4,1.0,0.0,0.17439895510021206,1
0.44753747323340465,0.8181818181818181,0.8,0.0,0.0,1.0,1.0,0.14364436803714753,1
0.7344753747323342,0.29545454545454547,0.9,0.45724560916346557,0.4,1.0,1.0,0.49088182921469004,0
0.28051391862955033,0.27272727272727276,0.7000000000000001,0.0,0.0,0.0,1.0,0.6250529925607895,0
0.39400428265524623,0.5454545454545454,0.2,0.0,0.4,1.0,1.0,0.8399453647823366,0
1.0,0.3409090909090909,1.0,0.0,0.0,1.0,0.0,0.024253016163043567,1
0.6167023554603855,0.6136363636363635,0.6000000000000001,0.39683131904272373,0.0,1.0,1.0,0.5443563360300908,1
0.6145610278372592,0.4318181818181818,0.4,0.6797895910646431,0.4,1.0,0.0,0.9913011692616644,0
0.6659528907922913,0.27272727272727276,0.9,0.0,0.4,1.0,1.0,0.13475651924758814,0
0.35117773019271936,0.47727272727272724,0.6000000000000001,0.297316531983165,0.8000000000000002,1.0,1.0,0.42871564234384385,1
0.7880085653104926,0.7272727272727273,0.2,0.3861663115889005,0.0,1.0,0.0,0.38601021397543467,1
0.45182012847965736,0.24999999999999994,0.30000000000000004,0.5214476523117415,0.0,1.0,0.0,0.30521389792725206,0
0.620985010706638,1.0,0.1,0.0,0.4,0.0,1.0,0.5599015205952168,0
0.4860813704496788,0.5,0.0,0.0,0.4,1.0,0.0,0.31113481337467724,0
0.2762312633832976,0.4318181818181818,0.1,0.0,0.4,0.0,1.0,0.7805417917411113,0
0.822269807280514,0.04545454545454547,0.30000000000000004,0.4771429308210358,0.4,0.0,1.0,0.7506906909609867,0
0.4325481798715204,1.0,0.5,0.4542839285863038,0.4,0.0,1.0,0.4657171259855316,0
0.8137044967880086,0.5454545454545454,0.6000000000000001,0.39920889792345576,0.0,1.0,0.0,0.16727277454996953,1
0.7044967880085654,0.24999999999999994,0.2,0.0,0.0,1.0,1.0,0.7218860401168311,0
0.33404710920770875,0.5681818181818181,0.30000000000000004,0.463217954349513,0.8000000000000002,1.0,0.0,0.27898854340589524,1
0.6102783725910065,0.6363636363636362,0.2,0.0,0.8000000000000002,1.0,0.0,0.44522691917078083,1
0.6852248394004282,0.22727272727272724,0.2,0.3235330727308447,0.4,0.0,1.0,0.8140806447015689,0
0.5974304068522484,0.45454545454545453,0.4,0.0,0.4,1.0,0.0,0.6813054146671006,0
0.7323340471092078,0.47727272727272724,0.5,0.4655428026574456,0.0,1.0,0.0,0.6202661854207077,0
0.6852248394004282,0.4318181818181818,0.8,0.42232956018118756,0.4,0.0,1.0,0.3707715086790789,0
0.5910064239828693,1.0,0.6000000000000001,0.4679653001742661,0.0,1.0,1.0,0.2253190679709912,1
0.2997858672376873,0.3636363636363636,0.7000000000000001,0.0,0.4,1.0,0.0,0.3101220166525903,0
0.5396145610278372,0.5,1.0,0.4922220810847943,0.0,1.0,0.0,0.6597712581551538,1
0.8329764453961456,0.18181818181818182,0.7000000000000001,0.6074199688008786,0.4,1.0,0.0,0.3970500182767454,0
0.3468950749464669,0.18181818181818182,0.1,0.0,0.4,1.0,1.0,0.9982302309870592,0
0.5374732334047109,0.1363636363636363,0.8,0.41091524451222416,0.0,1.0,1.0,0.7879037948124046,0
0.7623126338329765,0.8181818181818181,0.8,0.5038625044933583,0.0,1.0,0.0,0.6721100365084866,1
0.8308351177730192,0.4090909090909091,0.5,0.310272987729799,0.0,0.0,0.0,0.49901970638195947,0
0.4368308351177731,0.3636363636363636,0.1,0.0,0.4,1.0,1.0,0.48965226179100096,0
0.6381156316916489,1.0,0.0,0.0,0.4,0.0,1.0,0.8548686899598911,0
0.3447537473233405,0.4318181818181818,0.2,0.3177860381479987,0.0,1.0,1.0,0.28776433149365765,0
0.670235546038544,0.22727272727272724,0.8,0.0,0.0,0.0,0.0,0.8835938332110717,0
0.8201284796573877,0.5227272727272727,0.0,0.0,0.4,0.0,1.0,0.17137461627585435,0
0.7366167023554603,0.3636363636363636,1.0,0.0,0.4,1.0,1.0,0.993223652858848,0
0.6167023554603855,0.3636363636363636,0.6000000000000001,0.1485330956485161,0.4,0.0,0.0,0.784602629551122,0
0.6638115631691649,0.27272727272727276,0.6000000000000001,0.5101364063791798,0.0,1.0,1.0,0.252252190084153,0
1.0,0.45454545454545453,0.30000000000000004,0.21881796708775267,0.0,1.0,1.0,0.700386736933377,0
0.7473233404710921,0.5454545454545454,0.9,0.4334352644932451,0.4,1.0,1.0,0.32658883923414683,0
0.7344753747323342,0.6818181818181817,0.6000000000000001,0.39819430271469985,0.0,1.0,0.0,0.32158901175062216,0
0.3725910064239829,0.3181818181818182,0.6000000000000001,0.7361012991370322,0.4,1.0,0.0,0.07473143685221938,0
